Unnamed: 0,lat,lon,nearest_mrt_distance,nearest_bus_distance,address,postal_code,nearest_mrt_name,nearest_bus_name,education_score,shopping_score,food_score,healthcare_score,recreation_score
141,1.27814726,103.826959,894.714374,247.8424399,137 JLN BT MERAH,160137,TIONG BAHRU MRT STATION,BLK 201,14.64031197,51.58089677,19.32434632,86.02420308,40.9138902
142,1.278149681,103.8184753,1271.832478,39.95310497,6 TELOK BLANGAH CRES,90006,TELOK BLANGAH MRT STATION,BLK 11,12.245768,41.89467196,26.79525397,64.53760112,33.1047556
143,1.278156143,103.8295243,936.0777848,49.31660853,140 JLN BT MERAH,160140,TIONG BAHRU MRT STATION,BLK 140,12.83389986,60.23823621,16.8879796,90.5675903,46.9274653
144,1.278159465,103.8204753,1152.079272,83.59502769,13 TELOK BLANGAH CRES,90013,TIONG BAHRU MRT STATION,BLK 10,13.5938143,42.87234321,21.09248432,70.62833528,35.82360409
145,1.278287639,103.8275372,880.9620759,217.7621785,136 JLN BT MERAH,160136,TIONG BAHRU MRT STATION,BLK 140,14.29284812,54.59300702,18.86861164,86.99736325,42.28820051
146,1.278361373,103.819384,1216.104223,105.0886116,7 TELOK BLANGAH CRES,90007,TIONG BAHRU MRT STATION,BLK 11,12.7693248,50.41438927,23.06505586,69.55704471,34.27689045
147,1.27842357,103.8262376,868.3255944,229.0293016,138 JLN BT MERAH,160138,TIONG BAHRU MRT STATION,BLK 111,14.70983507,50.92693621,20.93065403,87.3987823,40.03854237
148,1.278600687,103.8270854,844.3022213,196.667567,135 JLN BT MERAH,160135,TIONG BAHRU MRT STATION,BLK 201,14.28715694,54.63755114,20.26940885,89.43004663,41.7423093
149,1.278724029,103.8192204,1200.626217,121.4788239,5 TELOK BLANGAH CRES,90005,TIONG BAHRU MRT STATION,BLK 11,12.66915748,44.49262193,22.10415743,70.18463215,33.93194828
150,1.278738081,103.8283043,841.2080775,130.7116564,132 JLN BT MERAH,160132,TIONG BAHRU MRT STATION,BLK 140,13.64657216,56.98956049,18.47901342,92.95261381,44.30979704
151,1.278831011,103.8277237,822.3946487,182.6212597,134 JLN BT MERAH,160134,TIONG BAHRU MRT STATION,BLK 201,13.89610991,56.32485765,19.50700581,92.92780723,43.55000156
152,1.279078534,103.8267853,791.5642359,148.9091906,139 JLN BT MERAH,160139,TIONG BAHRU MRT STATION,BLK 201,14.18883949,55.75196613,22.91603596,93.46747829,41.42444306
153,1.279220088,103.8254414,794.992515,170.7363519,108 JLN BT MERAH,160108,TIONG BAHRU MRT STATION,BLK 111,14.53347332,52.61896188,25.45311098,91.91764673,40.32625956
154,1.279426714,103.8260869,759.5282653,120.0660274,109 JLN BT MERAH,160109,TIONG BAHRU MRT STATION,BLK 111,14.31801022,56.39576176,31.53943273,95.5218909,41.27240315
155,1.279456601,103.8178976,1130.156226,59.70863088,1 TELOK BLANGAH CRES,90001,REDHILL MRT STATION,BLK 1,12.61758191,38.74148469,20.7661551,69.34873904,33.64866707
156,1.279550933,103.8274009,739.8242174,95.2167337,133 JLN BT MERAH,160133,TIONG BAHRU MRT STATION,BLK 201,13.83168198,60.05048242,21.74118032,99.68769085,43.70114273
157,1.279836902,103.8247578,750.1940745,109.9349381,107 JLN BT MERAH,160107,TIONG BAHRU MRT STATION,OPP CENDEX CTR,14.47284763,54.08378468,24.12880821,96.16963922,39.98200823
158,1.280189423,103.8281784,679.9293797,116.5171708,131 JLN BT MERAH,160131,TIONG BAHRU MRT STATION,BLK 201,13.44085551,65.08898313,19.98480415,104.3536004,46.10277362
159,1.280277649,103.8257236,673.3893611,69.73513573,113 JLN BT MERAH,160113,TIONG BAHRU MRT STATION,BLK 111,14.38143681,59.17724192,36.62698158,102.8203785,41.30925595
160,1.280286617,103.7907847,457.2512818,364.319285,54 KENT RD,118169,PASIR PANJANG MRT STATION,BEF PASIR PANJANG STN,4.339701216,14.82612487,6.69079594,20.0213932,36.48212035
161,1.280312427,103.8288223,683.9569672,186.4904422,131C KIM TIAN RD,163131,TIONG BAHRU MRT STATION,BLK 201,13.10689817,64.78777072,19.06782565,105.0424685,47.3863504
162,1.280401574,103.8292786,691.2573777,201.8566831,130 KIM TIAN RD,160130,TIONG BAHRU MRT STATION,BLK 140,12.86481425,64.4413503,18.66752509,105.199304,47.83663078
163,1.280455613,103.8123177,1116.019393,83.71322017,104A DEPOT RD,101104,TELOK BLANGAH MRT STATION,BLK 105 CP,11.63210904,33.73375358,16.38224965,58.62260152,33.95600963
164,1.28049144,103.8121008,1113.965763,78.00227875,104B DEPOT RD,102104,TELOK BLANGAH MRT STATION,BLK 105 CP,11.58925773,33.87551799,16.31964209,57.9609759,34.40401184
165,1.280596876,103.79046,497.3540278,392.2642088,52 KENT RD,118168,PASIR PANJANG MRT STATION,NATL LEADERSHIP INST,4.350915295,14.31382819,6.497131731,19.47971891,36.36773078
166,1.28061365,103.8109679,1104.776935,146.7948599,106A DEPOT RD,101106,TELOK BLANGAH MRT STATION,BLK 105 CP,11.29294498,41.09338789,16.04482141,53.58009169,34.58707255
167,1.280649504,103.8107509,1106.04381,167.3455335,106B DEPOT RD,102106,TELOK BLANGAH MRT STATION,BLK 105 CP,10.89771711,46.54037005,16.00287634,53.35284284,34.91536391
168,1.280701976,103.8133534,1057.820338,96.34046658,103A DEPOT RD,101103,REDHILL MRT STATION,BLK 118,12.38783459,33.63072154,16.87428461,63.78705487,34.06984866
169,1.280736924,103.8131357,1063.278853,77.39017083,103B DEPOT RD,102103,REDHILL MRT STATION,BLK 118,12.35056121,33.76787038,16.77829634,62.96950286,34.1192013
170,1.280917569,103.8283703,605.560761,149.2102188,131B KIM TIAN RD,162131,TIONG BAHRU MRT STATION,BLK 201,13.44345271,70.38630252,19.85429375,110.4349011,47.83187411
171,1.280957713,103.8094402,1135.206742,79.63680362,109A DEPOT RD,101109,TELOK BLANGAH MRT STATION,BLK 110,10.4631936,39.03085969,15.78737727,51.44151731,33.46289501
172,1.280999372,103.8092253,1140.805495,71.74227208,109B DEPOT RD,102109,TELOK BLANGAH MRT STATION,BLK 110,10.3771293,36.92988093,15.75330611,51.67093908,33.21299399
173,1.281071165,103.8114057,1119.542866,84.40932879,105A DEPOT RD,101105,REDHILL MRT STATION,BLK 105 CP,11.60502997,37.46196754,16.2156394,57.39863563,34.0553526
174,1.281119806,103.8299432,651.0880197,198.2057499,127D KIM TIAN RD,164127,TIONG BAHRU MRT STATION,BLK 121,12.91359048,66.30315931,18.68893792,110.1201532,50.7859282
175,1.281122693,103.8086879,1159.047785,84.20791472,111A DEPOT RD,101111,TELOK BLANGAH MRT STATION,BLK 110,10.14927526,34.18173361,15.6698864,51.01057396,32.23823894
176,1.281153031,103.8288562,596.4991199,134.5470562,129 KIM TIAN RD,160129,TIONG BAHRU MRT STATION,BLK 121,13.53718811,68.218521,19.39306479,111.6365473,49.31846992
177,1.281155585,103.8272666,560.8521521,88.56461379,119B KIM TIAN RD,162119,TIONG BAHRU MRT STATION,BLK 201,14.18744076,78.06243969,21.80460011,115.9433688,46.31589752
178,1.281165101,103.8084718,1158.780068,100.3768501,111B DEPOT RD,102111,LABRADOR PARK MRT STATION,BLK 110,10.0529432,33.21769189,15.96783417,50.62803521,31.99908705
179,1.281419862,103.8072869,1120.066855,90.29140692,113 DEPOT RD,100113,LABRADOR PARK MRT STATION,OPP BLK 114,9.499858193,30.88611963,15.7661025,49.1961437,30.83977793
180,1.281420282,103.8256452,552.2946891,59.05863689,118A JLN MEMBINA,161118,TIONG BAHRU MRT STATION,BLK 104,14.99970258,64.7981463,23.80555988,120.817279,43.94674894
181,1.281428248,103.8092428,1188.341118,24.05074194,110A DEPOT RD,101110,TELOK BLANGAH MRT STATION,BLK 110,10.42204443,36.36195015,16.16033786,52.36004228,32.79252033
182,1.281476362,103.8081481,1170.036772,122.474596,112A DEPOT RD,101112,LABRADOR PARK MRT STATION,BLK 110,9.910641234,32.93564468,15.97381289,50.74528782,31.49319174
183,1.281489151,103.827672,528.0942441,137.6807054,119C KIM TIAN RD,163119,TIONG BAHRU MRT STATION,BLK 201,14.12040048,81.55281386,20.74914403,119.4620528,47.83754873
184,1.281522804,103.8300358,618.1909435,173.5309492,127C KIM TIAN RD,163127,TIONG BAHRU MRT STATION,BLK 126 CP,12.92131822,66.59072393,18.93806573,112.8862876,51.73322474
185,1.281524648,103.8290546,566.2978955,101.796981,128 KIM TIAN RD,160128,TIONG BAHRU MRT STATION,BLK 121,13.50412616,67.96310915,19.39782,114.9333117,50.30395759
186,1.281568739,103.8077317,1156.942761,103.1495324,112B DEPOT RD,102112,LABRADOR PARK MRT STATION,OPP BLK 114,9.715046928,32.05088601,15.9144088,50.7793766,31.10360701
187,1.281606412,103.8423359,329.2822939,90.11151496,334 KRETA AYER RD,80334,CHINATOWN MRT STATION,OPP BLK 333,8.07759778,91.62105711,28.26092172,131.8321909,99.73616505
188,1.281759271,103.8068622,1135.270431,34.86840454,114 DEPOT RD,100114,LABRADOR PARK MRT STATION,BLK 114,9.305097389,30.82701725,15.77573779,49.018342,30.39498813
189,1.28178928,103.8259896,502.9186766,114.7570156,118B JLN MEMBINA,162118,TIONG BAHRU MRT STATION,BLK 104,15.39046086,70.77673312,22.85077708,132.8416446,46.23702799
190,1.281800622,103.8429082,290.3240375,127.7491664,4 SAGO LANE,50004,CHINATOWN MRT STATION,NEW BRIDGE CTR,7.936406078,96.58658825,38.12509153,133.6112661,98.64359878
191,1.281945984,103.8279111,482.5803,93.18687602,119D KIM TIAN RD,164119,TIONG BAHRU MRT STATION,BLK 121,14.22175718,80.54864927,20.34288252,123.6897954,49.6086692
192,1.281962435,103.8295591,548.6732715,101.5047615,127A KIM TIAN RD,161127,TIONG BAHRU MRT STATION,BLK 126 CP,13.28432912,68.4447167,19.40683824,118.324921,52.852013
193,1.28209884,103.8252028,498.0720225,111.1657481,26D JLN MEMBINA,167026,TIONG BAHRU MRT STATION,BLK 104,15.82171896,71.18783232,22.26457696,138.5357394,44.53059594
194,1.282116308,103.8428456,257.6714787,92.82625018,335A SMITH ST,51335,CHINATOWN MRT STATION,NEW BRIDGE CTR,7.995410195,96.57752225,40.52165455,137.7989508,92.57666434
195,1.282169371,103.8263337,453.8979445,171.5600798,118C JLN MEMBINA,163118,TIONG BAHRU MRT STATION,BLK 104,15.90444649,73.87975372,22.10943086,139.8575624,47.403072
196,1.282218691,103.8245363,521.0890985,145.955317,27A JLN MEMBINA,163027,TIONG BAHRU MRT STATION,BLK 104,15.5999146,63.78653187,21.99950397,125.6290455,43.63326233
197,1.2823137,103.8293115,501.0310424,54.77652886,126C KIM TIAN RD,163126,TIONG BAHRU MRT STATION,BLK 126 CP,13.54452555,68.90762147,19.70840016,123.2030957,53.81972352
198,1.282364496,103.8434482,221.8558066,121.3355835,335B SMITH ST,52335,CHINATOWN MRT STATION,NEW BRIDGE CTR,7.873238303,98.4425081,41.20876151,143.1535455,90.62565425
199,1.282646752,103.8233271,569.2172334,111.2099142,128 BT MERAH VIEW,150128,TIONG BAHRU MRT STATION,OPP BLK 120,15.05248907,58.50611392,22.09994692,126.4400899,41.8865675
200,1.282650681,103.8281785,414.4689042,62.30330093,121A KIM TIAN PL,161121,TIONG BAHRU MRT STATION,BLK 121,14.77341333,71.55619126,20.23599625,132.5609389,51.64934599
201,1.282681051,103.8265834,393.5510773,223.1424072,118D JLN MEMBINA,164118,TIONG BAHRU MRT STATION,BLK 25B,16.94425082,74.31882383,21.6176964,143.8377785,49.80966578
202,1.282702702,103.8284912,421.220978,43.43208022,121 KIM TIAN PL,160121,TIONG BAHRU MRT STATION,BLK 121,14.43910385,70.48509338,20.14514237,132.4085144,52.89547148
203,1.282757974,103.8252056,431.9523202,118.8365875,26C JLN MEMBINA,166026,TIONG BAHRU MRT STATION,BLK 25B,17.32284443,80.38054244,21.89843619,153.9701004,48.47411737
204,1.282774432,103.8226125,620.110632,57.48593257,120 BT MERAH VIEW,152120,TIONG BAHRU MRT STATION,OPP BLK 120,15.01468068,57.02084063,22.07505949,113.2818325,42.12548909
205,1.282856548,103.8294964,462.0524007,68.77980715,126A KIM TIAN RD,161126,TIONG BAHRU MRT STATION,BLK 126 CP,13.88351627,69.20320432,20.07673061,130.4512651,59.87145172
206,1.282908655,103.824868,436.5846401,87.98330357,27B JLN MEMBINA,164027,TIONG BAHRU MRT STATION,BLK 129,17.204743,70.54065083,21.92209776,138.0209733,47.22661138
207,1.28295504,103.8279833,375.6925253,100.3220823,120 KIM TIAN PL,160120,TIONG BAHRU MRT STATION,BLK 121,15.28275435,71.3633484,20.38261983,139.7602302,52.00643966
208,1.283029656,103.8272367,352.6196613,174.4057813,8 KIM TIAN PL,163008,TIONG BAHRU MRT STATION,BLK 121,16.85123325,71.73084952,21.30408955,144.3405878,52.72827432
209,1.283055893,103.8166928,723.6578897,135.3824005,165 BT MERAH CTRL,150165,REDHILL MRT STATION,BT MERAH INT,15.60190587,48.47672275,30.56285158,155.6873802,45.61119498
210,1.283062285,103.8260599,364.137041,151.2644116,26A JLN MEMBINA,162026,TIONG BAHRU MRT STATION,BLK 25B,19.44752363,77.41944938,21.66502072,156.2183706,51.59949531
211,1.283092071,103.8255924,379.5900833,108.3228555,26B JLN MEMBINA,165026,TIONG BAHRU MRT STATION,BLK 25B,19.41627124,81.80750017,21.77037152,158.8701903,51.78703889
212,1.283246503,103.8278547,340.5812488,133.5262381,120A KIM TIAN PL,161120,TIONG BAHRU MRT STATION,BLK 121,15.77825156,71.00334947,20.83759183,146.625919,52.40928965
213,1.283391874,103.828894,374.7904218,85.97753545,122 KIM TIAN RD,160122,TIONG BAHRU MRT STATION,BLK 126 CP,14.60862245,70.61720455,20.47925323,144.2805886,58.57937733
214,1.283422477,103.8210682,729.8091443,94.14433803,119 BT MERAH VIEW,152119,TIONG BAHRU MRT STATION,BLK 119,15.04542325,55.38229982,23.36638287,104.0875981,41.89514324
215,1.283466373,103.8261834,317.1538493,146.2777644,25A JLN MEMBINA,162025,TIONG BAHRU MRT STATION,BLK 25B,23.19950081,74.04847818,21.61198892,154.3179319,56.42434535
216,1.283485112,103.8270438,301.1592761,218.8207909,7 KIM TIAN PL,160007,TIONG BAHRU MRT STATION,BLK 121,18.64442436,71.807103,21.41347858,154.8294988,54.12896147
217,1.283578705,103.8238192,459.4506683,69.80068863,129 BT MERAH VIEW,150129,TIONG BAHRU MRT STATION,BLK 129,16.25371374,61.88459822,22.66682924,125.3950774,44.93264296
218,1.28362147,103.825391,338.4646635,56.81245257,25B JLN MEMBINA,164025,TIONG BAHRU MRT STATION,BLK 25B,22.94704827,71.80650756,21.84622547,147.5864461,55.52350039
219,1.283634676,103.8281281,310.0636389,143.5142586,125 KIM TIAN RD,160125,TIONG BAHRU MRT STATION,BLK 126 CP,15.52125668,71.4341753,20.64165009,155.3223183,54.11361966
220,1.28365235,103.8154111,675.523416,37.35635814,117 BT MERAH CTRL,150117,REDHILL MRT STATION,BLK 161,17.73679076,41.11533381,22.3555262,170.9860817,45.89503391
221,1.283851579,103.8289647,338.4832894,137.0961949,123 KIM TIAN RD,160123,TIONG BAHRU MRT STATION,BLK 126 CP,14.65116142,71.41721882,20.84972777,155.6409522,59.86223164
222,1.283910308,103.8149833,660.7391631,61.46071237,116 BT MERAH CTRL,150116,REDHILL MRT STATION,BLK 1003,18.7540765,39.76167657,20.98533604,123.1685722,46.12726435
223,1.283912294,103.8160061,634.7280594,92.53028631,161 BT MERAH CTRL,150161,REDHILL MRT STATION,BLK 161,18.19183432,45.26966648,26.44082637,197.2005893,54.14970592
224,1.283991598,103.8310708,512.6223154,243.8053169,48 MOH GUAN TER,161048,TIONG BAHRU MRT STATION,BLK 18,13.11559351,69.53899978,22.77280449,131.7743949,59.35904713
225,1.284003917,103.8315298,557.3850343,218.8567482,46 SENG POH RD,161046,TIONG BAHRU MRT STATION,BLK 18,12.93955895,69.83504433,23.51109376,126.8210184,59.31108345
226,1.284009681,103.8274214,246.8951917,223.1451829,6 KIM TIAN RD,163006,TIONG BAHRU MRT STATION,TIONG BAHRU STN,17.82157709,72.01510803,21.54813641,170.1934744,54.3126172
227,1.28407985,103.8305255,455.1310422,240.8983466,50 MOH GUAN TER,161050,TIONG BAHRU MRT STATION,BLK 126 CP,13.3957583,69.58954586,22.07859308,140.1057152,60.81919816
228,1.284128096,103.8145438,654.9989124,52.16978077,115 BT MERAH CTRL,150115,REDHILL MRT STATION,BLK 1003,19.55885581,38.94484662,20.3274253,104.2461665,45.9076771
229,1.284193538,103.8459859,285.0885998,82.54332821,532 UPP CROSS ST,50532,CHINATOWN MRT STATION,OPP HONG LIM CPLX,8.221580552,100.7576213,26.97837455,174.9932487,95.75945787
230,1.284205817,103.8310634,500.9441496,224.718851,47 MOH GUAN TER,160047,TIONG BAHRU MRT STATION,BLK 18,13.14406406,69.80859074,23.34470166,133.9220664,59.81637796
231,1.284226486,103.8316063,554.8337836,192.7306566,45 KIM CHENG ST,160045,TIONG BAHRU MRT STATION,BLK 18,13.27901439,70.42675596,24.89479873,127.8246887,59.17625367
232,1.284299357,103.830518,442.2875105,255.3963791,49 KIM PONG RD,160049,TIONG BAHRU MRT STATION,CTRL GREEN CONDO,13.4230253,69.90411616,22.44221751,143.5847524,60.08861587
233,1.284420207,103.8310569,490.2314674,206.5413217,44 MOH GUAN TER,161044,TIONG BAHRU MRT STATION,BLK 18,13.50502536,70.41907608,23.91610895,136.0712018,59.53456
234,1.284425405,103.8239092,397.736811,111.5298759,126 BT MERAH VIEW,151126,TIONG BAHRU MRT STATION,BLK 129,17.21216518,64.59262861,23.43890249,127.2560866,47.39656859
235,1.28443457,103.831599,545.3695534,171.9252669,42 KIM CHENG ST,161042,TIONG BAHRU MRT STATION,BLK 18,13.30945259,70.66390216,26.16217515,129.522224,59.11017099
236,1.284565755,103.8453799,218.3299177,60.46779094,533 UPP CROSS ST,50533,CHINATOWN MRT STATION,OPP HONG LIM CPLX,8.46626883,121.3490099,30.1249542,209.5797684,100.2085565
237,1.284587128,103.8243603,345.3762726,107.9895573,130 BT MERAH VIEW,150130,TIONG BAHRU MRT STATION,BLK 25B,17.97759582,66.21700935,22.93410504,134.1609179,49.17875978
238,1.284594557,103.8462209,311.7113556,57.56749632,535 UPP CROSS ST,50535,CHINATOWN MRT STATION,OPP HONG LIM CPLX,8.389300023,100.3663638,29.62128586,174.7576753,96.35916588
239,1.284670567,103.8310493,478.9219931,186.9360078,43 MOH GUAN TER,160043,TIONG BAHRU MRT STATION,BLK 18,13.53451052,70.75242064,24.52102891,138.5313855,59.17511671
240,1.284690696,103.8315909,534.9609786,147.2307727,41 KIM CHENG ST,160041,TIONG BAHRU MRT STATION,BLK 18,13.34375577,70.96009098,27.8046671,131.4446324,58.99654588
241,1.284748327,103.8268757,161.4764562,136.9658444,23 JLN MEMBINA,163023,TIONG BAHRU MRT STATION,OPP TIONG BAHRU STN,20.50239716,75.34969768,21.97683251,217.7444817,55.87374439
242,1.284858608,103.8425788,109.3862257,100.5012177,32 NEW MKT RD,50032,CHINATOWN MRT STATION,CHINATOWN STN EXIT C,9.320458186,127.3392019,40.23933116,147.838261,83.58868585
243,1.284864669,103.8305005,414.2253525,221.1031343,38 KIM PONG RD,161038,TIONG BAHRU MRT STATION,CTRL GREEN CONDO,13.81338252,70.7756499,23.28509471,152.9456324,59.21816301
244,1.284881937,103.8310424,470.3959488,172.2053393,36 MOH GUAN TER,161036,TIONG BAHRU MRT STATION,BLK 18,13.55664103,71.04173773,24.9181275,140.5093443,59.21623616
245,1.284887046,103.8227818,492.9713851,198.6068003,124A BT MERAH VIEW,151124,TIONG BAHRU MRT STATION,BLK 116,16.03430866,60.73227562,28.46780154,115.6204666,44.39336009
246,1.284887947,103.8264446,158.602059,116.781801,22 JLN MEMBINA,166022,TIONG BAHRU MRT STATION,OPP TIONG BAHRU STN,23.02704283,75.61151102,22.05769665,218.1381937,57.97444124
247,1.284899222,103.8315842,527.4615104,128.3012569,34 KIM CHENG ST,161034,TIONG BAHRU MRT STATION,BLK 18,13.36913626,71.20522419,28.8686473,132.9724645,59.22718906
248,1.284962797,103.8456183,252.6899874,110.546381,536 UPP CROSS ST,50536,CHINATOWN MRT STATION,OPP HONG LIM CPLX,8.645287962,117.1468621,38.21315251,191.6493724,101.2616018
249,1.285061192,103.823812,378.1332734,179.3247314,125 BT MERAH VIEW,151125,TIONG BAHRU MRT STATION,BLK 129,17.1172849,65.12086853,24.26660443,127.1751162,48.44383398
250,1.285084465,103.8304936,405.4194429,211.3401375,37 LIM LIAK ST,160037,TIONG BAHRU MRT STATION,CTRL GREEN CONDO,13.82968468,71.13665605,23.55069767,156.3614548,58.97362098
251,1.285086563,103.8257828,184.515192,126.4049662,21 JLN MEMBINA,163021,TIONG BAHRU MRT STATION,OPP TIONG BAHRU STN,22.36430041,74.52648143,22.23058751,190.8189723,57.97588222
252,1.285101769,103.8310352,462.6287027,159.1430218,35 LIM LIAK ST,160035,TIONG BAHRU MRT STATION,BLK 18,13.57667374,71.34981853,25.17668084,142.3877795,58.94031579
253,1.285119168,103.8315772,520.5628262,110.1143295,33 LIM LIAK ST,160033,TIONG BAHRU MRT STATION,BLK 18,13.39318912,71.46811608,29.26997931,134.0955133,59.45298538
254,1.285134271,103.8215322,621.263124,64.35631896,116 BT MERAH VIEW,151116,TIONG BAHRU MRT STATION,BLK 116,15.84708789,58.64209311,33.95142485,109.5922114,43.84263465
255,1.285212192,103.8457662,276.808457,113.0540974,538 UPP CROSS ST,50538,CHINATOWN MRT STATION,OPP ONE UPPER PICKERING,8.787158233,112.5132821,37.75027148,184.1215375,101.1862738
256,1.285282206,103.823095,447.8777233,203.5688602,124B BT MERAH VIEW,152124,TIONG BAHRU MRT STATION,BLK 95B,16.43228443,62.92309268,27.4748518,119.1733863,46.49407485
257,1.285296918,103.8332353,698.1522227,92.76417913,17 SENG POH RD,161017,TIONG BAHRU MRT STATION,BLK 1,12.95019685,73.64933582,26.0537304,122.1896066,60.52414828
258,1.285381443,103.8304007,386.5761049,192.9922103,29 LIM LIAK ST,161029,TIONG BAHRU MRT STATION,CTRL GREEN CONDO,13.89077234,71.75138175,23.72415643,163.6308009,58.72597278
259,1.28540981,103.8312809,481.6804117,119.253306,25 LIM LIAK ST,161025,TIONG BAHRU MRT STATION,BLK 18,13.50684476,71.95400881,26.50886288,140.375891,58.95061787
260,1.285437042,103.8308393,432.8914171,164.7394593,27 LIM LIAK ST,160027,TIONG BAHRU MRT STATION,BLK 18,13.67750813,71.99551693,24.66720339,149.5167643,58.5987232
261,1.285438216,103.8321614,577.7518082,44.9823259,21 LIM LIAK ST,161021,TIONG BAHRU MRT STATION,BLK 18,13.30341594,73.12321593,36.78351018,129.5460357,59.56651123
